time,activity,lifecycle,payload
2022/08/01 12:15:08.723734393,WEED_FOUND,START,
2022/08/01 12:15:08.724824825,WEED_FOUND,STOP,
2022/08/01 12:15:08.725434695,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:08.725475415,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:09.223883431,WEED_FOUND,START,
2022/08/01 12:15:09.223912063,WEED_FOUND,STOP,
2022/08/01 12:15:09.224173171,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:09.224210067,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:09.723775996,WEED_FOUND,START,
2022/08/01 12:15:09.723833282,WEED_FOUND,STOP,
2022/08/01 12:15:09.723854926,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:09.723876668,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:10.223581756,WEED_FOUND,START,
2022/08/01 12:15:10.224188662,WEED_FOUND,STOP,
2022/08/01 12:15:10.224240973,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:10.225079306,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:10.725427685,WEED_FOUND,START,
2022/08/01 12:15:10.725472051,WEED_FOUND,STOP,
2022/08/01 12:15:10.725494074,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:10.726013655,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:11.225646123,WEED_FOUND,START,
2022/08/01 12:15:11.225712649,WEED_FOUND,STOP,
2022/08/01 12:15:11.225779928,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:11.225846311,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:11.725685836,WEED_FOUND,START,
2022/08/01 12:15:11.725769043,WEED_FOUND,STOP,
2022/08/01 12:15:11.725792174,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:11.725815357,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:12.224096332,WEED_FOUND,START,
2022/08/01 12:15:12.224138389,WEED_FOUND,STOP,
2022/08/01 12:15:12.224175634,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:12.224212827,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:12.723655404,WEED_FOUND,START,
2022/08/01 12:15:12.724028647,WEED_FOUND,STOP,
2022/08/01 12:15:12.725266325,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:12.725307743,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:13.223905657,WEED_FOUND,START,
2022/08/01 12:15:13.225341372,WEED_FOUND,STOP,
2022/08/01 12:15:13.225366962,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:13.225389611,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:13.725715530,WEED_FOUND,START,
2022/08/01 12:15:13.725776070,WEED_FOUND,STOP,
2022/08/01 12:15:13.725814198,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:13.725851431,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:14.225317639,WEED_FOUND,START,
2022/08/01 12:15:14.225372326,WEED_FOUND,STOP,
2022/08/01 12:15:14.225393727,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:14.225415831,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:14.723600998,WEED_FOUND,START,
2022/08/01 12:15:14.724701973,WEED_FOUND,STOP,
2022/08/01 12:15:14.724804929,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:14.724934898,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:15.223842315,WEED_FOUND,START,
2022/08/01 12:15:15.223885993,WEED_FOUND,STOP,
2022/08/01 12:15:15.223910017,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:15.223943458,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:15.725793170,WEED_FOUND,START,
2022/08/01 12:15:15.725842326,WEED_FOUND,STOP,
2022/08/01 12:15:15.725897643,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:15.725946991,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:16.224516378,WEED_FOUND,START,
2022/08/01 12:15:16.224542196,WEED_FOUND,STOP,
2022/08/01 12:15:16.224564966,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:16.224607131,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:16.724146355,WEED_FOUND,START,
2022/08/01 12:15:16.724179518,WEED_FOUND,STOP,
2022/08/01 12:15:16.724204675,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:16.724228266,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:17.224523842,WEED_FOUND,START,
2022/08/01 12:15:17.224708381,WEED_FOUND,STOP,
2022/08/01 12:15:17.225006208,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:17.225158122,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:17.724154711,WEED_FOUND,START,
2022/08/01 12:15:17.724245564,WEED_FOUND,STOP,
2022/08/01 12:15:17.724328699,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:17.724373899,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:18.224462811,WEED_FOUND,START,
2022/08/01 12:15:18.224491585,WEED_FOUND,STOP,
2022/08/01 12:15:18.224744222,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:18.224786200,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:18.723466610,WEED_FOUND,START,
2022/08/01 12:15:18.724183918,WEED_FOUND,STOP,
2022/08/01 12:15:18.724210466,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:18.724242281,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:19.223483150,WEED_FOUND,START,
2022/08/01 12:15:19.223840541,WEED_FOUND,STOP,
2022/08/01 12:15:19.223864878,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:19.223887706,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:19.723864410,WEED_FOUND,START,
2022/08/01 12:15:19.723926975,WEED_FOUND,STOP,
2022/08/01 12:15:19.723972082,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:19.724016489,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:20.225169576,WEED_FOUND,START,
2022/08/01 12:15:20.225196988,WEED_FOUND,STOP,
2022/08/01 12:15:20.225221119,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:20.225260829,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:20.727902358,WEED_FOUND,START,
2022/08/01 12:15:20.728022750,WEED_FOUND,STOP,
2022/08/01 12:15:20.728092663,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:20.728201093,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:21.223942044,WEED_FOUND,START,
2022/08/01 12:15:21.223969234,WEED_FOUND,STOP,
2022/08/01 12:15:21.223993041,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:21.224015217,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:21.723561152,WEED_FOUND,START,
2022/08/01 12:15:21.724677104,WEED_FOUND,STOP,
2022/08/01 12:15:21.725654306,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:21.725722583,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:22.223505814,WEED_FOUND,START,
2022/08/01 12:15:22.223931921,WEED_FOUND,STOP,
2022/08/01 12:15:22.223956463,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:22.223978473,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:22.723639296,WEED_FOUND,START,
2022/08/01 12:15:22.723690375,WEED_FOUND,STOP,
2022/08/01 12:15:22.723731388,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:22.723752701,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:23.223455240,WEED_FOUND,START,
2022/08/01 12:15:23.223905101,WEED_FOUND,STOP,
2022/08/01 12:15:23.223945550,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:23.223969530,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:23.723610036,WEED_FOUND,START,
2022/08/01 12:15:23.725759580,WEED_FOUND,STOP,
2022/08/01 12:15:23.725880790,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:23.725984436,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:24.223679820,WEED_FOUND,START,
2022/08/01 12:15:24.223732628,WEED_FOUND,STOP,
2022/08/01 12:15:24.223753966,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:24.223775736,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:24.724243097,WEED_FOUND,START,
2022/08/01 12:15:24.724276365,WEED_FOUND,STOP,
2022/08/01 12:15:24.726349104,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:24.726395374,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:25.230387183,WEED_FOUND,START,
2022/08/01 12:15:25.231752076,WEED_FOUND,STOP,
2022/08/01 12:15:25.233373753,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:25.233492751,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:25.727325619,WEED_FOUND,START,
2022/08/01 12:15:25.727401519,WEED_FOUND,STOP,
2022/08/01 12:15:25.727498357,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:25.727623501,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:26.228295445,WEED_FOUND,START,
2022/08/01 12:15:26.228372062,WEED_FOUND,STOP,
2022/08/01 12:15:26.228441048,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:26.228508126,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:26.724078758,WEED_FOUND,START,
2022/08/01 12:15:26.724155380,WEED_FOUND,STOP,
2022/08/01 12:15:26.724180343,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:26.724222078,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:27.224358859,WEED_FOUND,START,
2022/08/01 12:15:27.224398851,WEED_FOUND,STOP,
2022/08/01 12:15:27.228758781,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:27.228891070,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:27.723922999,WEED_FOUND,START,
2022/08/01 12:15:27.723954160,WEED_FOUND,STOP,
2022/08/01 12:15:27.724880710,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:27.724922876,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:28.223583931,WEED_FOUND,START,
2022/08/01 12:15:28.224232858,WEED_FOUND,STOP,
2022/08/01 12:15:28.224266068,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:28.224290354,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:28.724238795,WEED_FOUND,START,
2022/08/01 12:15:28.725195787,WEED_FOUND,STOP,
2022/08/01 12:15:28.725224940,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:28.725248934,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:29.223929682,WEED_FOUND,START,
2022/08/01 12:15:29.224080631,WEED_FOUND,STOP,
2022/08/01 12:15:29.224236862,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:29.224433693,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:29.723529954,WEED_FOUND,START,
2022/08/01 12:15:29.724664164,WEED_FOUND,STOP,
2022/08/01 12:15:29.724720513,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:29.724742641,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:30.224076456,WEED_FOUND,START,
2022/08/01 12:15:30.224149584,WEED_FOUND,STOP,
2022/08/01 12:15:30.224257492,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:30.224294670,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:30.725363407,WEED_FOUND,START,
2022/08/01 12:15:30.725842944,WEED_FOUND,STOP,
2022/08/01 12:15:30.725902992,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:30.725926094,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:31.223918002,WEED_FOUND,START,
2022/08/01 12:15:31.223980123,WEED_FOUND,STOP,
2022/08/01 12:15:31.224305263,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:31.224413845,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:31.723649587,WEED_FOUND,START,
2022/08/01 12:15:31.723680561,WEED_FOUND,STOP,
2022/08/01 12:15:31.723704846,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:31.724767888,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:32.223712729,WEED_FOUND,START,
2022/08/01 12:15:32.223743261,WEED_FOUND,STOP,
2022/08/01 12:15:32.224159828,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:32.224198721,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:32.727633036,WEED_FOUND,START,
2022/08/01 12:15:32.728016390,WEED_FOUND,STOP,
2022/08/01 12:15:32.728398500,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:32.728753615,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:33.225271168,WEED_FOUND,START,
2022/08/01 12:15:33.225622784,WEED_FOUND,STOP,
2022/08/01 12:15:33.226243518,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:33.226308065,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:33.723944758,WEED_FOUND,START,
2022/08/01 12:15:33.723988727,WEED_FOUND,STOP,
2022/08/01 12:15:33.724022593,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:33.724046336,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:34.223387458,WEED_FOUND,START,
2022/08/01 12:15:34.223625483,WEED_FOUND,STOP,
2022/08/01 12:15:34.223650874,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:34.223850275,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:34.726643811,WEED_FOUND,START,
2022/08/01 12:15:34.726809788,WEED_FOUND,STOP,
2022/08/01 12:15:34.726930382,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:34.727050858,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:35.224101992,WEED_FOUND,START,
2022/08/01 12:15:35.224336755,WEED_FOUND,STOP,
2022/08/01 12:15:35.224525849,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:35.224663764,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:35.723988395,WEED_FOUND,START,
2022/08/01 12:15:35.724015065,WEED_FOUND,STOP,
2022/08/01 12:15:35.724038919,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:35.724103850,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:36.223731460,WEED_FOUND,START,
2022/08/01 12:15:36.223775915,WEED_FOUND,STOP,
2022/08/01 12:15:36.223815110,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:36.223837151,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:36.723822657,WEED_FOUND,START,
2022/08/01 12:15:36.723853852,WEED_FOUND,STOP,
2022/08/01 12:15:36.724838237,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:36.724876307,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:37.223742435,WEED_FOUND,START,
2022/08/01 12:15:37.224889531,WEED_FOUND,STOP,
2022/08/01 12:15:37.224937239,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:37.224961896,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:37.723638751,WEED_FOUND,START,
2022/08/01 12:15:37.723664138,WEED_FOUND,STOP,
2022/08/01 12:15:37.724006210,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:37.724067390,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:38.224404463,WEED_FOUND,START,
2022/08/01 12:15:38.224432403,WEED_FOUND,STOP,
2022/08/01 12:15:38.224454744,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:38.224475938,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:38.723694823,WEED_FOUND,START,
2022/08/01 12:15:38.723750782,WEED_FOUND,STOP,
2022/08/01 12:15:38.723771918,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:38.723793509,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:39.223716253,WEED_FOUND,START,
2022/08/01 12:15:39.223785790,WEED_FOUND,STOP,
2022/08/01 12:15:39.223808259,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:39.223831139,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:39.723681059,WEED_FOUND,START,
2022/08/01 12:15:39.723707874,WEED_FOUND,STOP,
2022/08/01 12:15:39.723731217,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:39.723753002,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:40.223448183,WEED_FOUND,START,
2022/08/01 12:15:40.223881715,WEED_FOUND,STOP,
2022/08/01 12:15:40.223907788,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:40.223931152,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:40.733764430,WEED_FOUND,START,
2022/08/01 12:15:40.734944246,WEED_FOUND,STOP,
2022/08/01 12:15:40.735326412,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:40.735408782,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:41.224097603,WEED_FOUND,START,
2022/08/01 12:15:41.224850685,WEED_FOUND,STOP,
2022/08/01 12:15:41.224879760,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:41.224903442,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:41.723642119,WEED_FOUND,START,
2022/08/01 12:15:41.723992690,WEED_FOUND,STOP,
2022/08/01 12:15:41.724048487,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:41.724340076,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:42.223707705,WEED_FOUND,START,
2022/08/01 12:15:42.224240677,WEED_FOUND,STOP,
2022/08/01 12:15:42.224305120,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:42.224384123,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:42.739494978,WEED_FOUND,START,
2022/08/01 12:15:42.739550093,WEED_FOUND,STOP,
2022/08/01 12:15:42.739590178,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:42.739625749,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:43.224582267,WEED_FOUND,START,
2022/08/01 12:15:43.224626217,WEED_FOUND,STOP,
2022/08/01 12:15:43.224815308,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:43.224872630,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:43.724956281,WEED_FOUND,START,
2022/08/01 12:15:43.724986178,WEED_FOUND,STOP,
2022/08/01 12:15:43.725031145,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:43.725055009,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:44.224058088,WEED_FOUND,START,
2022/08/01 12:15:44.224089331,WEED_FOUND,STOP,
2022/08/01 12:15:44.224112922,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:44.224180917,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:44.723948342,WEED_FOUND,START,
2022/08/01 12:15:44.723990882,WEED_FOUND,STOP,
2022/08/01 12:15:44.724028041,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:44.724051115,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:45.223545128,WEED_FOUND,START,
2022/08/01 12:15:45.224464853,WEED_FOUND,STOP,
2022/08/01 12:15:45.224493933,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:45.224565518,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:45.725512776,WEED_FOUND,START,
2022/08/01 12:15:45.725573584,WEED_FOUND,STOP,
2022/08/01 12:15:45.725630480,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:45.725690922,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:46.223873696,WEED_FOUND,START,
2022/08/01 12:15:46.223923232,WEED_FOUND,STOP,
2022/08/01 12:15:46.223955832,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:46.223978793,WEED_POSITION,STOP,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
2022/08/01 12:15:46.723444411,WEED_FOUND,START,
2022/08/01 12:15:46.723502903,WEED_FOUND,STOP,
2022/08/01 12:15:46.724080573,WEED_POSITION,START,"{ weed: {x: 8.931670931058628, y: 5.295894420676311} }"
